kode,kategori_asli,kategori,uraian,satuan,harga_satuan,tahun,kota,sumber
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nok Setel Rata 108cm,Lembar,536100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nok Setel rata 92cm,Lembar,364200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nok Standar,Buah,17700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nok Standar,Lembar,58900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nok stel gelombang,Lembar,91100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nok stel rata,Lembar,38400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nok Zinc allum 035,M,98800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Nomor Rumah Akrililk Uk. 15x30cm,Buah,75000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Orifice Plate dia. 25mm dan Aksesoris,Unit,1444500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Outlet Data dan Aksesoris,Unit,105600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Outlet Telepon dan Aksesoris,Unit,79600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Outlet TV−Broco,Buah,44900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pagar Besi Pembatas,Meter,915800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Pagar BRC tinggi 1,2 m'",M,300900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Panel Ruspin Tipe 36,Buah,24995000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pantek (Kedalaman Min. 12m),Lot,107000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Papan - Papan Nama Bangunan/Nomenklatur,M2,822600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Papan Gipsum 120x240cm,Lembar,93600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Papan Gipsum 120x240cm Tebal 12mm,Lembar,119700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,papan pengenal ruas jalan,Buah,3290300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paralon - Paralon 2 Inch,Batang,83400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Paralon 4 inchi, AW",M,454100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Patok dan Pemasangan,Buah,208400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Patok Ukur Kayu 5/7 Kelas II,M3,3600400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving Block Tebal 6cm f'c 20 MPa,M2,148100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving Block Tebal 6cm f'c 25 MPa,M2,185100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving Block Tebal 8cm f'c 20 MPa,M2,188600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving Block Tebal 8cm f'c 25 MPa,M2,235800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving natural tebal 6 cm,M2,148100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving natural tebal 8 cm,M2,188600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving warna tebal 6 cm,M2,180900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Paving warna tebal 8 cm,M2,156900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Peilschaal / Papan Duga Air,M,274200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pelampung otomatis,Buah,700900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pen Akrilik dan Baut,Buah,5900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pen Kuningan Titik Acuan,Buah,22500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pengencer,Liter,36400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Penjaga Jarak Bekisting/Spacer,Buah,12100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Penyekat Urinoir Toto lengkap,Unit,959700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Perekat Campuran Hydroseeding,Kg,42800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Perekat Matras Perkuatan (Lem),Kg,10700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu,Set,1754800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu (Engsel + Handle + Kunci),Set,3005100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu Air,Unit,3389000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu Double Teakwood Rangka Kayu,M2,883200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu Kamar Mandi PVC lengkap kusen PVC-kunci,Set,1036400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu Kubikel,Set,2576300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu lipat,M2,987100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu Panel Kayu Lampis Timbal Uk. 1x2m,Unit,3295600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu Penguras,Unit,466100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu Tahan Api,Unit,6716400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu uPVC Lebar 70cm Lengkap dengan Aksesoris,Buah,1760000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pintu uPVC Lebar 80cm Lengkap dengan Aksesoris,Buah,1230000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pipa Paralon 1/2 4 M,Batang,44900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pipa Paralon 3/4 4M,Batang,58900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Pipa Porous 2 """,M,37900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plamir Kayu,Kg,49300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plamir tembok,Kg,24200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plamur Kayu,Kg,9100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plang dan Pemasangan,Buah,2755300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plastik Aerator,Buah,14800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plastik Cor (Pet Murni),Kg,58700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plester Bata Ringan (50 Kg),Zak,66900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 30cm,Buah,27100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 30cm Polish,Buah,30000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 30cm Unpolish,Buah,26000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 40cm,Buah,16500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 40cm Polish,Buah,36000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 40cm Unpolish,Buah,31000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 60cm,Buah,49300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 60cm Polish,Buah,48000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Homogeneous Tile Uk. 10 sd 15cm x 60cm Unpolish,Buah,42000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Internal Cove,Buah,40100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Keramik Uk. 20cm,Buah,2700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Keramik Uk. 30cm,Buah,3000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Keramik Uk. 40cm,Buah,5400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Keramik Uk. 60cm,Buah,12800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Teralux Marmer Uk. 30cm,Buah,10700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Teralux Marmer Uk. 40cm,Buah,12800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Teralux Marmer Uk. 60cm,Buah,16100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Granit Uk. 30cm,Buah,6400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Granit Uk. 40cm,Buah,10700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Granit Uk. 60cm,Buah,12800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin PC Abu-abu Uk. 20cm,Buah,2700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin PC Abu-abu Uk. 30cm,Buah,4300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin PC Abu-abu Uk. 40cm,Buah,5400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin PC Abu-abu Uk. 60cm,Buah,7000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Teraso Uk. 30cm,Buah,9600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Teraso Uk. 40cm,Buah,12800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Warna Uk. 20cm,Buah,5400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Warna Uk. 30cm,Buah,8000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Warna Uk. 40cm,Buah,8000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Plint Ubin Warna Uk. 60cm,Buah,13400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Plosok 1"" X 3/4 -",Buah,4900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Plug Kran Dia. 1/2"" (Kuningan)",Buah,71300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Politur,Liter,90500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Politur Jadi,Liter,100600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Polymer Inspection Pit dan Aksesoris,Unit,677700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Polytene 125 mikron,Kg,21900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pondasi Pasangan Batu (Rollag Bata),M3,331900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Porselen Uk. 10x20cm,Buah,1900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Porselen Uk. 11x11cm,Buah,6400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Porselen Uk. 11x11cm,Dus,64200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Porselen Uk. 20x20cm,Buah,2200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Prasasti 30 x 25 cm,Buah,274200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Prasasti Batu Marmer (Grafir) -,Ls,712900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,160500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 16 K ; Dia. 1“ (25 mm) + Material Bantu,Buah,171700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,196600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,183800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 16 K ; Dia. 2“ (50 mm) + Material Bantu,Buah,210400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,246100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 16 K ; Dia. 3“ (80 mm) + Material Bantu,Buah,263300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 16 K ; Dia. 4“ (100 mm) + Material Bantu,Buah,281800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,149800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 25 K ; Dia. 1“ (25 mm) + Material Bantu,Buah,187200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 25 K ; Dia. 2“ (50 mm) + Material Bantu,Buah,234100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 25 K ; Dia. 3“ (80 mm) + Material Bantu,Buah,292600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 25 K ; Dia. 4“ (100 mm) + Material Bantu,Buah,365700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,256800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Gauge 40 K ; Dia. 1“ (25 mm) + Material Bantu,Buah,475100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Pressure Switch + Material Bantu,Buah,267500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Allumunium Kusen,M,111700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Allumunium Rangka pintu-jendela Natural,M,148800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Alum ”T”,M,17300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Aluminium,M,111700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Aluminium 4 Inch,M,416800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Profil alumunium ""T""",M,17300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Kaca,M,71300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Kaca Tebal 6mm,M2,298000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Profil Selimar Aluminium,M,348800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,PUTM Termasuk Material Bantu/Aksesoris,Unit,3745000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,PUTR per Kubikal Termasuk Material Bantu/Aksesoris,Unit,1872500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Ram Kawat Galvanis 25x25mm,M2,106400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rambuncis,Buah,82300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Ramset,Buah,2200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rangka Aluminium,M,149800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rangka Luar,Set,951200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rangka Metal Hollow 40.40mm,M,32100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rate of Rise Detector Addressable dan Aksesoris,Unit,1462700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rate of Rise Detector Konvensional dan Aksesoris,Unit,274500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rel pintu dorong,Buah,219400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rel Pintu Dorong,Set,900200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Reng (3 x 4) cm,M3,4521400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Reng 2 x 3 cm,M3,3457500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Reng Bambu,Ikat,60300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Residu,Liter,1300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Residu atau Ter,Liter,36400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Ring Pelat,Buah,100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rockwool t = 50mm,M2,420000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rod Coupling,Buah,187400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rod to Cable Clamp (Type GUV) dan Aksesoris,Unit,172900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roll door,M2,493600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rolling Door Aluminium,M2,765100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rolling Door Besi,M2,1118200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 10“ (250 mm) + Material Bantu,Buah,502900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 12“ (300 mm) + Material Bantu,Buah,682700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 2“ (50 mm) + Material Bantu,Buah,42800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 2-1/2“ (65 mm) + Material Bantu,Buah,50300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 3“ (80 mm) + Material Bantu,Buah,56200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 4“ (100 mm) + Material Bantu,Buah,58900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 5“ (125 mm) + Material Bantu,Buah,165900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 6“ (150 mm) + Material Bantu,Buah,209700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roof Drain ; Dia. 8“ (200 mm) + Material Bantu,Buah,231100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roofdrain,Buah,164600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Rooflight Uk. 90x180cm,Lembar,84500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roster beton 20 x 20 x 7,Buah,13200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Roster Kayu 40 x 20 x 7,Buah,11000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
